# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1103526-1245291   11.064618   -12.758089   25.426   25.125   24.729   25.06    24.594   24.52    25.078   24.434   24.437   0       0       0       0.9     0.86    0.95    0.52   0         
  EDCSNJ1103526-1244548   11.064613   -12.748568   17.97    17.523   16.733   17.783   17.274   16.511   17.753   17.231   16.465   4       4       4       1.0     1.0     1.0     0.53   0         
  EDCSNJ1103526-1249049   11.064605   -12.818014   25.534   25.069   24.736   25.233   24.927   24.372   25.331   24.741   24.16    3       3       3       0.91    0.86    0.95    0.0    0         
  EDCSNJ1103526-1246019   11.064611   -12.767203   26.735   26.224   25.69    26.561   26.427   25.683   26.714   27.657   25.63    0       0       0       0.42    0.61    0.51    0.54   0         
  EDCSNJ1103525-1242451   11.064595   -12.712518   25.25    24.703   24.264   24.835   24.349   24.061   24.631   24.23    24.147   3       3       3       0.85    0.61    0.84    0.22   0         
  EDCSNJ1103525-1242468   11.064592   -12.712987   24.614   24.291   23.743   24.391   24.015   23.442   24.265   23.918   23.354   3       3       3       0.96    0.3     0.58    0.23   0         
  EDCSNJ1103526-1246280   11.064606   -12.774447   99.0     27.421   25.316   99.0     26.308   24.822   28.174   26.014   24.847   0       0       0       0.38    0.37    0.59    0.55   0         
  EDCSNJ1103525-1249177   11.064592   -12.821574   25.298   24.128   22.679   24.844   23.719   22.32    24.738   23.692   22.27    2       2       2       0.59    0.04    0.79    0.0    0         
  EDCSNJ1103525-1243453   11.064581   -12.729258   25.883   25.551   25.399   25.568   24.917   24.495   25.459   24.462   23.799   0       0       0       0.54    0.79    0.49    0.45   0         
  EDCSNJ1103525-1242306   11.064571   -12.708494   26.84    26.111   25.221   99.0     25.988   25.292   99.0     25.846   24.468   0       0       0       0.46    0.75    0.72    0.14   0         
  EDCSNJ1103525-1246271   11.064588   -12.774199   29.765   26.489   25.744   29.086   26.141   24.893   27.151   25.712   24.543   0       0       0       0.37    0.56    0.56    0.55   0         
  EDCSNJ1103525-1244100   11.064576   -12.736111   21.922   21.122   20.353   21.141   20.364   19.635   20.975   20.198   19.486   3       3       3       0.03    0.05    0.04    0.56   0         
  EDCSNJ1103524-1242437   11.064565   -12.712135   26.223   25.613   25.09    25.879   25.097   25.328   26.128   25.185   25.85    3       3       3       0.45    0.08    0.01    0.22   0         
  EDCSNJ1103525-1248491   11.064575   -12.813652   25.058   24.681   24.389   24.669   24.298   24.024   24.461   24.1     24.006   0       0       0       0.89    0.9     0.96    0.04   0         
  EDCSNJ1103525-1245576   11.064573   -12.765995   26.133   25.557   24.733   26.015   25.232   24.586   26.068   25.221   24.205   0       0       0       0.73    0.95    0.96    0.57   0         
  EDCSNJ1103524-1243293   11.064563   -12.724811   24.68    24.451   24.125   24.346   24.028   23.703   24.237   23.863   23.47    3       3       3       0.39    0.13    0.54    0.35   0         
  EDCSNJ1103524-1243030   11.06456    -12.717507   25.116   24.593   24.28    24.739   24.236   24.201   24.647   24.232   24.386   0       0       0       0.16    0.12    0.35    0.29   0         
  EDCSNJ1103524-1242531   11.064554   -12.71475    23.344   22.127   20.05    23.052   21.889   19.877   23.027   21.832   19.841   3       3       3       0.97    0.98    0.99    0.29   1         
  EDCSNJ1103524-1246124   11.064568   -12.770124   25.987   25.55    24.952   25.874   25.204   25.006   25.715   24.99    24.999   0       0       0       0.47    0.91    0.83    0.58   0         
  EDCSNJ1103524-1247209   11.06456    -12.789149   26.517   25.586   24.353   26.35    25.083   23.824   26.688   25.148   23.705   3       3       3       0.36    0.11    0.69    0.46   0         
  EDCSNJ1103524-1248011   11.064558   -12.800308   26.821   26.015   25.209   27.683   25.992   25.306   99.0     25.917   25.498   0       0       0       0.4     0.72    0.7     0.3    0         
  EDCSNJ1103524-1245504   11.064558   -12.763993   26.57    26.092   26.003   25.949   25.695   25.18    25.869   25.545   25.076   0       0       0       0.39    0.63    0.57    0.59   0         
  EDCSNJ1103524-1248251   11.064554   -12.806979   24.961   24.524   23.712   24.79    24.282   23.498   24.767   24.337   23.512   0       0       0       0.97    0.98    0.98    0.21   0         
  EDCSNJ1103524-1248513   11.064547   -12.81424    26.57    25.694   24.796   25.908   25.169   24.536   25.839   25.097   24.425   0       0       0       0.38    0.81    0.92    0.02   0         
  EDCSNJ1103524-1243500   11.064545   -12.73056    26.079   25.593   24.814   26.076   25.683   24.514   26.722   26.025   24.487   0       0       0       0.62    0.96    0.93    0.5    0         
  EDCSNJ1103523-1244033   11.064541   -12.73426    25.736   25.343   24.515   25.712   25.119   24.311   25.728   25.001   24.042   0       0       0       0.73    0.95    0.95    0.6    0         
  EDCSNJ1103523-1242340   11.064526   -12.709435   27.381   26.321   25.196   99.0     26.277   24.754   99.0     27.084   24.243   0       0       0       0.38    0.53    0.56    0.19   0         
  EDCSNJ1103523-1245041   11.064536   -12.751135   25.2     24.86    24.244   24.996   24.409   23.655   25.077   24.184   23.314   3       3       3       0.96    0.98    0.85    0.61   0         
  EDCSNJ1103523-1245525   11.064535   -12.764593   25.717   25.568   24.808   25.374   25.069   24.312   24.907   24.535   23.73    1       1       1       0.62    0.26    0.21    0.61   0         
  EDCSNJ1103523-1248414   11.064523   -12.811489   26.508   26.17    25.344   27.083   26.221   25.798   29.57    27.384   25.618   0       0       0       0.67    0.71    0.73    0.09   0         
  EDCSNJ1103523-1249019   11.064521   -12.817181   22.805   22.638   22.165   22.63    22.451   21.988   22.587   22.4     21.933   0       0       0       0.98    0.98    0.98    0.0    0         
  EDCSNJ1103523-1246031   11.064526   -12.767526   27.145   26.166   24.743   27.47    26.411   24.489   28.301   27.234   24.148   0       0       0       0.35    0.92    0.95    0.62   0         
  EDCSNJ1103522-1242310   11.064509   -12.708614   23.808   22.913   22.061   23.506   22.603   21.782   23.43    22.571   21.715   0       0       0       0.1     0.13    0.87    0.18   0         
  EDCSNJ1103523-1245259   11.064519   -12.757191   25.712   24.911   24.182   25.356   24.613   23.882   25.441   24.592   23.98    0       0       0       0.72    0.95    0.97    0.64   0         
  EDCSNJ1103523-1247227   11.064519   -12.789633   26.182   25.186   23.77    25.591   24.826   23.303   25.54    24.779   23.19    3       3       3       0.62    0.95    0.97    0.46   0         
  EDCSNJ1103523-1247571   11.064515   -12.799195   25.564   25.039   24.67    25.222   24.675   24.235   25.126   24.541   24.15    0       0       0       0.29    0.59    0.93    0.32   0         
  EDCSNJ1103522-1248224   11.064509   -12.806218   28.072   27.361   25.14    27.478   27.187   24.961   26.879   26.423   24.878   0       0       0       0.39    0.36    0.69    0.24   0         
  EDCSNJ1103522-1245067   11.064509   -12.751859   24.074   23.648   22.714   23.872   23.389   22.486   23.784   23.285   22.406   1       1       1       0.98    0.98    0.98    0.65   0         
  EDCSNJ1103522-1247076   11.064508   -12.785435   27.052   26.4     25.492   29.36    25.926   25.232   99.0     25.556   24.95    0       0       0       0.35    0.51    0.52    0.58   0         
  EDCSNJ1103522-1245538   11.064505   -12.764945   25.566   25.382   24.598   25.196   24.653   23.858   24.898   24.418   23.58    3       3       3       0.55    0.92    0.57    0.65   0         
  EDCSNJ1103522-1246365   11.064499   -12.776812   25.444   24.715   24.025   25.209   24.436   23.791   25.144   24.401   23.904   0       0       0       0.97    0.98    0.96    0.68   0         
  EDCSNJ1103522-1243297   11.064488   -12.724909   26.353   25.829   25.189   26.194   25.462   24.801   26.199   25.498   24.41    2       2       2       0.4     0.64    0.76    0.42   0         
  EDCSNJ1103521-1242400   11.064478   -12.711102   25.566   24.349   22.991   25.151   23.906   22.694   24.753   23.508   22.532   3       3       3       0.01    0.03    0.19    0.26   0         
  EDCSNJ1103521-1249315   11.064483   -12.825406   26.58    26.215   25.6     26.9     99.0     26.344   27.61    99.0     99.0     0       0       0       0.5     0.69    0.59    0.0    0         
  EDCSNJ1103521-1243418   11.064478   -12.728287   27.297   26.413   25.979   99.0     26.409   26.625   99.0     26.453   26.514   0       0       0       0.39    0.6     0.54    0.51   0         
  EDCSNJ1103521-1248029   11.064483   -12.800801   26.006   26.068   25.626   25.534   25.363   24.958   25.28    25.157   25.189   0       0       0       0.51    0.71    0.52    0.34   0         
  EDCSNJ1103521-1247116   11.064484   -12.786546   26.045   25.66    25.139   25.452   24.841   24.312   25.093   24.386   23.915   0       0       0       0.52    0.85    0.71    0.6    0         
  EDCSNJ1103521-1247233   11.064483   -12.789813   25.893   25.675   24.975   25.472   25.253   24.487   25.365   25.214   24.164   3       3       3       0.74    0.96    0.85    0.49   0         
  EDCSNJ1103521-1245104   11.06448    -12.752877   24.172   23.737   22.789   23.774   23.381   22.473   23.675   23.288   22.373   0       0       0       0.15    0.19    0.96    0.69   0         
  EDCSNJ1103521-1248295   11.064474   -12.808184   26.412   26.415   25.618   25.972   26.143   25.933   26.695   27.015   99.0     0       0       0       0.39    0.48    0.5     0.21   0         
  EDCSNJ1103521-1243127   11.064466   -12.72019    26.455   25.736   24.978   26.102   25.402   24.693   25.913   25.151   24.566   0       0       0       0.53    0.91    0.85    0.35   0         
  EDCSNJ1103521-1244289   11.064467   -12.741364   25.137   24.826   24.533   24.997   24.541   24.273   25.189   24.541   24.302   0       0       0       0.91    0.93    0.93    0.72   0         
  EDCSNJ1103520-1242537   11.064457   -12.714917   24.591   23.425   21.928   24.036   22.905   21.432   23.945   22.783   21.302   2       2       2       0.03    0.03    0.04    0.36   0         
  EDCSNJ1103521-1243496   11.064459   -12.73045    25.396   25.174   24.869   25.125   24.993   24.767   24.981   24.976   24.643   0       0       0       0.88    0.96    0.88    0.6    0         
  EDCSNJ1103521-1247509   11.064463   -12.797459   24.754   24.325   23.449   24.58    24.13    23.238   24.596   24.07    23.191   0       0       0       0.97    0.98    0.98    0.36   0         
  EDCSNJ1103521-1246282   11.064463   -12.774499   25.729   25.57    25.234   25.41    25.151   25.039   25.489   24.697   25.794   3       3       3       0.56    0.85    0.66    0.72   0         
  EDCSNJ1103520-1245049   11.064455   -12.751351   24.793   24.255   23.748   24.419   23.891   23.377   24.356   23.881   23.339   1       1       1       0.01    0.03    0.03    0.72   0         
  EDCSNJ1103520-1243593   11.064449   -12.733127   26.986   26.032   25.44    27.055   26.07    24.979   27.143   26.214   25.089   0       0       0       0.36    0.67    0.62    0.7    0         
  EDCSNJ1103520-1248442   11.064451   -12.812285   26.995   26.749   25.555   27.267   26.708   25.538   26.251   26.333   25.272   0       0       0       0.43    0.54    0.52    0.08   0         
  EDCSNJ1103520-1247171   11.06445    -12.788072   24.53    23.861   22.854   24.203   23.597   22.629   24.018   23.403   22.545   3       3       3       0.3     0.17    0.94    0.59   0         
  EDCSNJ1103520-1248530   11.064444   -12.814721   25.734   25.029   24.331   25.472   24.68    24.025   25.269   24.589   23.849   0       0       0       0.41    0.12    0.96    0.0    0         
  EDCSNJ1103520-1244171   11.064443   -12.738093   25.432   25.163   25.032   25.2     24.782   24.557   25.037   24.518   24.35    0       0       0       0.9     0.96    0.82    0.75   0         
  EDCSNJ1103520-1248088   11.064443   -12.802457   25.814   25.436   25.125   25.349   24.978   24.704   25.041   24.631   24.524   0       0       0       0.54    0.93    0.76    0.37   0         
  EDCSNJ1103520-1245428   11.064445   -12.761877   28.422   27.222   26.159   26.807   27.04    25.592   27.079   27.839   25.498   0       0       0       0.35    0.48    0.53    0.75   0         
  EDCSNJ1103520-1249080   11.064439   -12.818899   26.432   26.125   25.643   26.95    25.886   25.516   27.247   25.429   25.125   0       0       0       0.46    0.69    0.52    0.0    0         
  EDCSNJ1103520-1247218   11.064443   -12.789379   25.075   24.423   23.433   24.687   24.083   23.182   24.603   23.91    23.042   1       1       1       0.8     0.88    0.98    0.55   0         
  EDCSNJ1103520-1244320   11.064439   -12.742226   25.818   25.502   24.634   25.807   25.308   24.61    25.3     25.008   24.207   0       0       0       0.25    0.93    0.93    0.75   0         
  EDCSNJ1103520-1248571   11.064437   -12.815853   24.246   23.92    23.381   23.671   23.367   22.871   23.618   23.318   22.811   0       0       0       0.02    0.03    0.03    0.0    0         
  EDCSNJ1103520-1248007   11.06444    -12.800202   26.022   25.546   24.996   25.041   24.701   24.223   24.706   24.435   23.879   0       0       0       0.23    0.01    0.0     0.37   0         
  EDCSNJ1103520-1247150   11.064441   -12.787489   21.332   20.92    20.436   21.128   20.718   20.257   21.094   20.68    20.215   3       3       3       0.98    0.99    0.99    0.6    1         
