# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1138043-1133462   11.634516   -11.562838   27.715   26.091   25.519   26.563   25.628   25.624   26.674   25.559   25.254   0       0       0       0.45    0.63    0.57    0.99   0         
  EDCSNJ1138043-1133005   11.634519   -11.550129   18.06    17.511   16.701   17.932   17.296   16.475   17.912   17.265   16.431   6       6       6       1.0     1.0     1.0     1.0    0         
  EDCSNJ1138042-1136320   11.634501   -11.608876   27.279   26.64    25.93    27.099   26.991   27.145   26.677   27.74    26.641   0       0       0       0.62    0.59    0.64    0.5    0         
  EDCSNJ1138042-1135522   11.634504   -11.597843   25.992   25.526   25.244   25.657   25.06    24.872   25.326   24.765   24.81    0       0       0       0.83    0.92    0.66    0.8    0         
  EDCSNJ1138042-1137115   11.634495   -11.619854   21.809   21.012   20.244   21.677   20.843   20.055   21.646   20.805   19.991   3       3       3       0.98    0.98    0.98    0.21   0         
  EDCSNJ1138042-1134034   11.634509   -11.567615   26.855   26.267   25.491   26.387   26.046   25.526   25.83    25.517   25.011   0       0       0       0.62    0.54    0.6     0.99   0         
  EDCSNJ1138042-1134318   11.634505   -11.575499   24.796   24.643   24.226   24.676   24.468   24.003   24.797   24.471   23.965   0       0       0       0.98    0.93    0.97    0.99   0         
  EDCSNJ1138042-1134389   11.634504   -11.577462   25.825   25.76    25.178   25.672   25.572   25.058   25.571   25.658   24.973   0       0       0       0.92    0.88    0.6     0.99   0         
  EDCSNJ1138042-1134587   11.634501   -11.582964   22.759   22.217   21.686   22.538   21.94    21.413   22.495   21.885   21.343   2       2       2       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138042-1132312   11.634508   -11.541987   24.699   24.13    23.154   24.475   23.837   22.861   24.457   23.851   22.851   0       0       0       0.98    0.95    0.98    0.94   0         
  EDCSNJ1138042-1132030   11.634508   -11.534177   25.648   25.091   24.46    25.78    24.964   24.537   25.352   24.589   24.692   0       0       0       0.95    0.97    0.95    0.62   0         
  EDCSNJ1138042-1133142   11.634498   -11.553945   23.599   22.954   22.302   22.812   22.188   21.537   22.683   22.047   21.378   0       0       0       0.03    0.03    0.03    0.99   0         
  EDCSNJ1138042-1133368   11.634494   -11.560233   26.021   26.288   25.592   25.656   26.425   25.174   25.085   25.145   24.479   0       0       0       0.83    0.72    0.55    0.99   0         
  EDCSNJ1138042-1131528   11.634503   -11.531332   25.553   24.117   21.716   24.844   23.797   21.54    24.492   23.628   21.487   3       3       3       0.98    0.97    0.98    0.5    1         
  EDCSNJ1138041-1135472   11.634478   -11.596444   26.875   26.287   26.079   26.879   26.65    99.0     29.259   29.46    99.0     0       0       0       0.64    0.67    0.64    0.85   0         
  EDCSNJ1138041-1134046   11.634486   -11.567941   25.166   24.977   24.618   24.935   24.776   24.422   24.864   24.642   24.373   0       0       0       0.97    0.97    0.95    0.99   0         
  EDCSNJ1138042-1132156   11.634495   -11.537668   24.523   24.276   24.012   24.318   24.033   23.795   24.136   23.939   23.78    0       0       0       0.98    0.84    0.98    0.77   0         
  EDCSNJ1138041-1133539   11.634484   -11.564979   26.541   25.576   24.848   26.269   25.264   24.607   26.003   25.284   24.525   0       0       0       0.38    0.92    0.75    1.0    0         
  EDCSNJ1138041-1134597   11.634477   -11.583257   25.669   24.94    24.422   25.422   24.606   23.993   25.363   24.39    23.776   3       3       3       0.92    0.99    0.92    1.0    0         
  EDCSNJ1138041-1137027   11.634467   -11.617405   26.254   26.45    25.364   26.213   25.843   24.86    25.493   25.31    24.181   0       0       0       0.74    0.52    0.7     0.31   0         
  EDCSNJ1138041-1135431   11.634468   -11.595301   26.622   25.974   25.096   26.74    25.804   24.853   26.313   25.363   24.81    0       0       0       0.49    0.59    0.7     0.88   0         
  EDCSNJ1138041-1135192   11.634469   -11.588677   26.561   26.533   25.923   26.61    26.664   25.572   26.415   99.0     25.177   0       0       0       0.66    0.58    0.48    0.99   0         
  EDCSNJ1138042-1131147   11.634489   -11.520761   21.308   21.205   21.015   19.937   19.842   19.618   19.304   19.214   18.997   19      19      19      0.03    0.03    0.03    0.38   0         
  EDCSNJ1138041-1133416   11.63447    -11.561563   24.238   23.913   23.552   24.086   23.7     23.455   24.128   23.694   23.498   0       0       0       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138040-1136391   11.634454   -11.610866   25.941   25.79    25.285   25.933   25.787   24.948   26.181   25.848   25.167   0       0       0       0.87    0.8     0.21    0.49   0         
  EDCSNJ1138040-1136005   11.634456   -11.600149   22.887   22.55    22.114   22.532   22.153   21.728   22.457   22.05    21.631   3       3       3       0.96    0.19    0.3     0.69   0         
  EDCSNJ1138041-1134471   11.634461   -11.579749   22.108   21.681   21.2     21.469   21.039   20.592   21.304   20.874   20.44    0       0       0       0.05    0.03    0.03    0.99   0         
  EDCSNJ1138040-1135581   11.634454   -11.599461   24.847   24.524   24.252   24.485   24.095   23.761   24.332   23.745   23.385   3       3       3       0.97    0.93    0.98    0.71   0         
  EDCSNJ1138040-1137592   11.634443   -11.63312    26.907   25.695   25.641   27.02    25.015   25.914   28.412   24.834   25.858   0       0       0       0.59    0.74    0.57    0.0    0         
  EDCSNJ1138040-1134532   11.634454   -11.581446   23.553   22.59    21.245   23.48    22.462   21.112   23.481   22.435   21.098   0       0       0       0.98    0.98    0.98    0.99   1         
  EDCSNJ1138041-1131506   11.634466   -11.530733   25.431   25.19    24.898   24.715   24.417   24.098   24.529   24.206   23.889   3       3       3       0.94    0.34    0.09    0.5    0         
  EDCSNJ1138041-1132274   11.634459   -11.540943   26.765   25.965   25.496   26.688   26.0     25.661   27.535   26.239   26.714   0       0       0       0.55    0.68    0.61    0.89   0         
  EDCSNJ1138040-1133376   11.634448   -11.560437   26.185   25.669   25.389   25.796   25.406   25.359   25.407   25.349   25.491   0       0       0       0.73    0.88    0.64    1.0    0         
  EDCSNJ1138040-1133527   11.634445   -11.564641   24.481   24.215   23.474   24.081   23.767   23.053   23.91    23.628   22.936   0       0       0       0.38    0.05    0.16    0.99   0         
  EDCSNJ1138040-1136444   11.634431   -11.612342   26.263   25.544   24.849   25.792   25.222   24.6     25.775   25.172   24.912   0       0       0       0.57    0.93    0.92    0.49   0         
  EDCSNJ1138040-1134224   11.634442   -11.572877   25.681   25.657   25.271   25.379   25.471   24.888   25.171   25.474   25.116   3       3       3       0.94    0.93    0.61    0.99   0         
  EDCSNJ1138040-1135281   11.634436   -11.591129   25.714   24.743   23.862   25.525   24.509   23.587   25.256   24.502   23.484   0       0       0       0.94    0.97    0.98    0.99   0         
  EDCSNJ1138040-1131534   11.634452   -11.531498   23.578   22.939   22.443   22.836   22.267   21.82    22.635   22.125   21.671   3       3       3       0.03    0.03    0.03    0.5    0         
  EDCSNJ1138039-1136571   11.634424   -11.615853   24.755   24.488   24.296   24.68    24.391   24.162   24.655   24.386   24.473   0       0       0       0.97    0.98    0.96    0.37   0         
  EDCSNJ1138040-1134089   11.634435   -11.569136   23.839   23.021   22.394   23.574   22.733   22.103   23.515   22.71    22.057   0       0       0       0.98    0.97    0.98    0.99   0         
  EDCSNJ1138039-1135569   11.634425   -11.599145   25.917   25.269   24.565   25.375   24.592   24.068   24.998   24.241   23.738   3       3       3       0.82    0.3     0.37    0.72   0         
  EDCSNJ1138039-1136016   11.634424   -11.600451   23.239   22.216   21.436   22.862   21.867   21.112   22.805   21.804   21.054   3       3       3       0.98    0.98    0.98    0.69   0         
  EDCSNJ1138040-1131545   11.634443   -11.531815   24.501   24.304   24.067   24.201   24.068   23.735   23.996   23.854   23.532   3       3       3       0.96    0.96    0.96    0.5    0         
  EDCSNJ1138040-1132128   11.63444    -11.536876   26.415   26.066   25.377   26.162   26.808   25.329   26.32    28.543   25.352   0       0       0       0.74    0.69    0.64    0.71   0         
  EDCSNJ1138039-1137099   11.634409   -11.619417   19.178   18.374   17.468   19.074   18.228   17.312   19.056   18.204   17.279   2       6       2       1.0     1.0     1.0     0.22   0         
  EDCSNJ1138039-1134211   11.63442    -11.572521   23.955   23.783   23.567   23.708   23.546   23.331   23.696   23.524   23.314   2       2       2       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138039-1134582   11.634415   -11.582847   26.781   26.275   26.356   28.224   26.559   25.832   99.0     26.047   25.63    0       0       0       0.64    0.72    0.61    0.99   0         
  EDCSNJ1138039-1132198   11.634429   -11.538827   24.501   24.244   23.872   24.276   23.946   23.621   24.235   23.945   23.721   0       0       0       0.99    0.87    0.97    0.8    0         
  EDCSNJ1138038-1137485   11.6344     -11.630148   26.178   25.382   24.612   25.491   24.886   24.05    25.185   24.72    23.804   0       0       0       0.5     0.95    0.87    0.0    0         
  EDCSNJ1138039-1133598   11.634416   -11.566606   24.334   23.547   22.812   24.158   23.424   22.672   24.162   23.447   22.687   2       2       2       0.98    0.98    0.98    0.99   1         
  EDCSNJ1138039-1135298   11.634406   -11.591599   26.684   25.857   25.269   27.718   25.688   24.82    28.518   25.727   24.953   0       0       0       0.64    0.7     0.76    0.99   0         
  EDCSNJ1138038-1137215   11.634397   -11.622626   24.489   23.884   23.073   24.161   23.606   22.735   24.045   23.561   22.659   0       0       0       0.96    0.65    0.57    0.11   0         
  EDCSNJ1138039-1133579   11.634413   -11.566084   26.13    26.225   25.295   25.848   26.181   25.33    25.403   25.637   25.845   3       3       3       0.75    0.59    0.55    0.99   0         
  EDCSNJ1138039-1131581   11.634424   -11.532805   26.79    26.377   25.399   26.394   26.966   25.718   25.601   25.846   25.386   0       0       0       0.56    0.55    0.68    0.55   0         
  EDCSNJ1138039-1132412   11.634419   -11.544781   25.583   25.412   24.977   25.534   25.468   24.89    25.809   25.321   24.84    0       0       0       0.94    0.94    0.78    1.0    0         
  EDCSNJ1138038-1136358   11.634398   -11.60994    23.881   22.815   22.014   23.664   22.552   21.764   23.595   22.488   21.696   3       3       3       0.98    0.98    0.98    0.5    0         
  EDCSNJ1138038-1136149   11.634389   -11.604145   25.387   25.133   24.939   24.99    24.746   24.547   24.658   24.577   24.557   0       0       0       0.96    0.95    0.62    0.51   0         
  EDCSNJ1138038-1135574   11.63439    -11.599277   25.63    24.631   24.055   25.282   24.168   23.658   24.869   23.796   23.316   3       3       3       0.95    0.35    0.78    0.72   0         
  EDCSNJ1138038-1135370   11.63439    -11.593619   25.269   24.448   23.88    25.062   24.271   23.759   25.046   24.225   23.654   0       0       0       0.96    0.97    0.97    0.97   0         
  EDCSNJ1138039-1131412   11.634411   -11.528106   23.573   23.044   22.64    23.455   22.897   22.52    23.313   22.883   22.497   0       0       0       0.98    0.98    0.98    0.5    0         
  EDCSNJ1138038-1136531   11.634377   -11.614737   24.904   24.606   24.16    24.62    24.184   23.755   24.373   23.995   23.579   2       2       2       0.96    0.97    0.96    0.41   0         
  EDCSNJ1138038-1133190   11.634396   -11.555276   25.098   24.805   24.031   24.784   24.426   23.591   24.742   24.482   23.582   0       0       0       0.97    0.2     0.03    1.0    0         
  EDCSNJ1138038-1135599   11.634381   -11.599983   25.639   24.608   23.959   25.074   24.032   23.485   24.639   23.649   23.12    3       3       3       0.93    0.83    0.97    0.7    0         
  EDCSNJ1138038-1136234   11.634378   -11.606509   23.812   23.318   22.871   23.733   23.196   22.783   23.689   23.177   22.823   0       0       0       0.98    0.98    0.98    0.49   0         
  EDCSNJ1138038-1132017   11.634402   -11.533803   25.591   24.645   24.009   25.108   24.37    23.617   24.935   24.35    23.548   0       0       0       0.95    0.87    0.95    0.6    0         
  EDCSNJ1138037-1137275   11.634372   -11.624312   24.229   23.57    22.817   23.805   23.137   22.372   23.81    23.102   22.35    0       0       0       0.54    0.04    0.04    0.01   0         
  EDCSNJ1138038-1132497   11.634394   -11.547141   24.649   24.305   23.813   24.468   24.032   23.464   24.478   24.027   23.326   0       0       0       0.97    0.98    0.98    0.99   0         
  EDCSNJ1138038-1132307   11.634392   -11.541867   25.206   24.634   23.907   24.894   24.275   23.553   24.872   24.371   23.526   0       0       0       0.94    0.12    0.43    0.93   0         
  EDCSNJ1138038-1133464   11.634383   -11.562876   27.445   27.227   26.002   27.891   99.0     26.148   29.104   99.0     26.095   0       0       0       0.61    0.44    0.59    1.0    0         
  EDCSNJ1138037-1136581   11.634367   -11.616129   24.597   24.256   23.423   24.441   24.103   23.239   24.42    24.068   23.223   0       0       0       0.97    0.98    0.98    0.36   0         
