# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   wmin   Starflag  
  EDCSNJ1059191-1255364   10.988637   -12.926779   24.103   -999.0   22.724   23.849   -999.0   22.475   23.744   -999.0   22.463   0       0       0.96    0.87    0.31   0         
  EDCSNJ1059190-1249150   10.988618   -12.820833   25.761   -999.0   24.798   24.937   -999.0   24.671   24.69    -999.0   24.989   0       0       0.42    0.65    0.01   0         
  EDCSNJ1059189-1252118   10.988591   -12.869956   24.361   -999.0   23.37    23.965   -999.0   23.011   23.958   -999.0   23.119   2       2       0.29    0.06    0.56   0         
  EDCSNJ1059189-1251517   10.988591   -12.864361   26.46    -999.0   25.326   26.482   -999.0   25.67    26.363   -999.0   26.981   0       0       0.46    0.4     0.56   0         
  EDCSNJ1059189-1251086   10.988595   -12.852386   25.396   -999.0   23.65    25.47    -999.0   23.556   25.697   -999.0   23.311   0       0       0.55    0.49    0.34   0         
  EDCSNJ1059189-1253218   10.988586   -12.889387   26.562   -999.0   24.649   26.144   -999.0   25.101   27.126   -999.0   26.739   0       0       0.38    0.5     0.58   0         
  EDCSNJ1059189-1250483   10.98859    -12.846762   24.324   -999.0   22.767   23.996   -999.0   22.406   23.894   -999.0   22.348   3       3       0.47    0.04    0.27   0         
  EDCSNJ1059189-1253350   10.988581   -12.893069   26.149   -999.0   24.859   26.092   -999.0   25.302   25.994   -999.0   99.0     0       0       0.46    0.49    0.62   0         
  EDCSNJ1059191-1255538   10.988628   -12.931621   25.456   -999.0   24.801   25.198   -999.0   24.865   25.286   -999.0   99.0     0       0       0.56    0.49    0.33   0         
  EDCSNJ1059189-1252065   10.988573   -12.868469   25.98    -999.0   24.337   26.202   -999.0   24.13    27.575   -999.0   24.349   0       0       0.46    0.73    0.59   0         
  EDCSNJ1059189-1249592   10.988586   -12.833116   25.193   -999.0   24.285   24.935   -999.0   23.836   24.834   -999.0   23.821   1       1       0.66    0.65    0.29   0         
  EDCSNJ1059189-1254182   10.988576   -12.905054   24.164   -999.0   22.265   23.436   -999.0   21.595   23.221   -999.0   21.455   0       0       0.01    0.02    0.52   0         
  EDCSNJ1059188-1251414   10.988564   -12.861487   25.272   -999.0   23.834   24.867   -999.0   23.478   25.134   -999.0   23.47    0       0       0.69    0.06    0.59   0         
  EDCSNJ1059188-1252126   10.988555   -12.870167   25.205   -999.0   24.115   24.938   -999.0   23.988   24.676   -999.0   23.779   3       3       0.7     0.07    0.62   0         
  EDCSNJ1059188-1251195   10.988557   -12.855421   24.134   23.12    21.566   23.989   22.975   21.411   24.09    23.076   21.398   0       0       0.95    0.98    0.49   1         
  EDCSNJ1059189-1249099   10.988579   -12.819413   26.128   -999.0   25.401   25.823   -999.0   25.756   25.335   -999.0   25.342   0       0       0.44    0.5     0.0    0         
  EDCSNJ1059188-1253394   10.988549   -12.894269   22.801   22.05    20.791   22.556   21.805   20.596   22.54    21.789   20.57    0       0       0.98    0.98    0.66   1         
  EDCSNJ1059187-1252287   10.988534   -12.874649   24.54    -999.0   23.509   24.103   -999.0   23.148   23.783   -999.0   23.056   0       0       0.95    0.67    0.65   0         
  EDCSNJ1059188-1249179   10.988561   -12.821648   25.838   -999.0   24.611   25.157   -999.0   23.957   24.765   -999.0   23.751   0       0       0.43    0.49    0.05   0         
  EDCSNJ1059187-1252264   10.98853    -12.874001   25.183   -999.0   24.767   24.704   -999.0   24.28    24.118   -999.0   23.516   0       0       0.63    0.52    0.66   0         
  EDCSNJ1059188-1254504   10.988548   -12.913989   25.422   -999.0   24.342   25.137   -999.0   23.921   24.907   -999.0   23.689   0       0       0.52    0.35    0.34   0         
  EDCSNJ1059187-1254304   10.98853    -12.908455   25.366   -999.0   23.537   25.293   -999.0   23.323   25.415   -999.0   23.293   0       0       0.66    0.96    0.45   0         
  EDCSNJ1059187-1250304   10.98853    -12.841775   24.13    -999.0   22.819   23.844   -999.0   22.556   23.79    -999.0   22.567   0       0       0.95    0.98    0.32   0         
  EDCSNJ1059187-1250238   10.98853    -12.839956   25.293   -999.0   24.772   25.058   -999.0   24.444   25.052   -999.0   24.821   0       0       0.54    0.53    0.33   0         
  EDCSNJ1059186-1251477   10.988513   -12.863239   25.396   -999.0   24.423   25.367   -999.0   24.531   25.239   -999.0   25.064   0       0       0.54    0.7     0.68   0         
  EDCSNJ1059187-1254538   10.98853    -12.914932   25.552   -999.0   24.65    25.076   -999.0   24.371   24.808   -999.0   23.764   0       0       0.52    0.52    0.33   0         
  EDCSNJ1059186-1252404   10.988504   -12.877886   25.707   -999.0   24.944   25.945   -999.0   25.569   26.532   -999.0   27.477   0       0       0.46    0.41    0.67   0         
  EDCSNJ1059188-1255457   10.988548   -12.929373   24.602   -999.0   23.804   24.214   -999.0   23.458   24.037   -999.0   23.279   0       0       0.93    0.46    0.35   0         
  EDCSNJ1059186-1250108   10.988512   -12.836339   24.993   -999.0   23.862   24.785   -999.0   23.538   24.598   -999.0   23.091   0       0       0.69    0.15    0.33   0         
  EDCSNJ1059186-1250424   10.988504   -12.845105   26.476   -999.0   24.746   27.562   -999.0   24.538   99.0     -999.0   24.182   0       0       0.4     0.68    0.34   0         
  EDCSNJ1059186-1251137   10.988498   -12.853818   26.227   -999.0   24.7     26.259   -999.0   24.645   26.035   -999.0   24.605   0       0       0.37    0.55    0.45   0         
  EDCSNJ1059185-1253225   10.988485   -12.889584   25.805   -999.0   25.072   25.239   -999.0   26.136   25.152   -999.0   26.011   0       0       0.41    0.51    0.7    0         
  EDCSNJ1059186-1254003   10.988487   -12.900092   23.079   -999.0   22.205   22.724   -999.0   21.866   22.687   -999.0   21.881   0       0       0.97    0.04    0.71   0         
  EDCSNJ1059185-1252090   10.988478   -12.869171   24.782   -999.0   23.494   24.425   -999.0   23.116   24.286   -999.0   22.935   0       0       0.78    0.2     0.7    0         
  EDCSNJ1059185-1254164   10.988484   -12.904568   25.807   -999.0   24.067   25.663   -999.0   23.989   25.627   -999.0   24.517   0       0       0.42    0.86    0.6    0         
  EDCSNJ1059185-1254056   10.98848    -12.901568   25.79    -999.0   24.738   25.255   -999.0   24.445   25.237   -999.0   24.234   0       0       0.49    0.57    0.71   0         
  EDCSNJ1059185-1251025   10.98848    -12.850687   24.727   -999.0   23.48    24.416   -999.0   23.146   24.326   -999.0   23.049   0       0       0.95    0.33    0.37   0         
  EDCSNJ1059185-1253366   10.98847    -12.893494   24.618   -999.0   23.778   24.074   -999.0   23.485   23.791   -999.0   23.489   0       0       0.56    0.0     0.7    0         
  EDCSNJ1059185-1251167   10.988473   -12.854641   25.334   -999.0   24.338   25.33    -999.0   24.366   25.296   -999.0   24.322   0       0       0.66    0.82    0.48   0         
  EDCSNJ1059185-1251107   10.988474   -12.852959   26.381   -999.0   24.695   25.704   -999.0   24.246   25.53    -999.0   24.525   0       0       0.41    0.48    0.44   0         
  EDCSNJ1059185-1251452   10.988468   -12.862546   26.142   -999.0   24.642   26.029   -999.0   24.868   25.836   -999.0   24.585   0       0       0.44    0.61    0.7    0         
  EDCSNJ1059185-1252125   10.988459   -12.870138   25.56    -999.0   25.027   25.576   -999.0   24.271   25.281   -999.0   24.264   0       0       0.38    0.49    0.71   0         
  EDCSNJ1059185-1253343   10.988461   -12.892862   25.473   -999.0   25.048   24.8     -999.0   24.447   24.296   -999.0   24.625   0       0       0.55    0.47    0.71   0         
  EDCSNJ1059184-1251381   10.988458   -12.860588   26.346   -999.0   25.131   26.697   -999.0   25.42    99.0     -999.0   30.395   0       0       0.36    0.51    0.67   0         
  EDCSNJ1059185-1250199   10.988463   -12.838873   23.594   -999.0   22.459   22.981   -999.0   21.9     22.937   -999.0   21.891   0       0       0.03    0.02    0.36   0         
  EDCSNJ1059185-1254252   10.988459   -12.906989   20.887   -999.0   19.86    20.435   -999.0   19.422   20.345   -999.0   19.327   0       0       0.92    0.03    0.54   0         
  EDCSNJ1059185-1249359   10.98847    -12.826649   16.462   -999.0   15.827   15.451   -999.0   14.753   15.249   -999.0   14.488   6       6       0.96    0.85    0.22   0         
  EDCSNJ1059184-1254195   10.988449   -12.905413   25.901   -999.0   24.958   25.577   -999.0   24.845   25.367   -999.0   24.779   0       0       0.49    0.61    0.6    0         
  EDCSNJ1059184-1251425   10.988439   -12.861797   25.922   -999.0   25.006   25.883   -999.0   25.034   25.293   -999.0   24.898   0       0       0.48    0.51    0.71   0         
  EDCSNJ1059184-1253069   10.988434   -12.885243   23.738   -999.0   21.438   23.219   -999.0   20.994   23.101   -999.0   20.875   0       0       0.87    0.05    0.72   0         
  EDCSNJ1059184-1250500   10.988437   -12.847221   25.405   -999.0   23.826   25.101   -999.0   23.784   24.872   -999.0   23.541   0       0       0.51    0.9     0.36   0         
  EDCSNJ1059184-1254065   10.988434   -12.901812   25.214   -999.0   24.144   25.002   -999.0   24.115   25.143   -999.0   24.019   0       0       0.63    0.29    0.73   0         
  EDCSNJ1059184-1255087   10.988449   -12.919084   24.189   -999.0   22.49    23.52    -999.0   21.908   23.289   -999.0   21.73    0       0       0.02    0.02    0.38   0         
  EDCSNJ1059183-1252254   10.988419   -12.873736   26.246   -999.0   24.669   26.134   -999.0   25.08    99.0     -999.0   99.0     0       0       0.35    0.62    0.73   0         
  EDCSNJ1059183-1253167   10.988418   -12.887971   25.805   -999.0   24.816   25.503   -999.0   24.524   25.433   -999.0   24.339   0       0       0.42    0.44    0.74   0         
  EDCSNJ1059183-1252449   10.988414   -12.879129   26.577   -999.0   24.993   27.03    -999.0   25.325   27.226   -999.0   99.0     0       0       0.41    0.39    0.74   0         
  EDCSNJ1059183-1253312   10.988411   -12.89199    25.765   -999.0   24.922   25.37    -999.0   24.934   25.047   -999.0   24.449   0       0       0.56    0.54    0.76   0         
  EDCSNJ1059183-1252204   10.988409   -12.872328   25.158   -999.0   24.096   24.931   -999.0   23.972   25.067   -999.0   24.319   0       0       0.68    0.03    0.75   0         
  EDCSNJ1059183-1250268   10.988424   -12.840767   25.548   -999.0   25.161   25.827   -999.0   28.14    26.142   -999.0   99.0     0       0       0.5     0.51    0.36   0         
  EDCSNJ1059183-1253036   10.988404   -12.884347   25.988   -999.0   24.83    25.644   -999.0   24.292   25.69    -999.0   24.579   0       0       0.41    0.46    0.76   0         
  EDCSNJ1059183-1251333   10.988407   -12.85925    25.277   -999.0   24.418   24.804   -999.0   23.972   24.589   -999.0   23.99    0       0       0.53    0.14    0.66   0         
  EDCSNJ1059183-1250472   10.988413   -12.846443   25.8     -999.0   24.836   25.509   -999.0   24.601   25.446   -999.0   24.413   0       0       0.41    0.44    0.37   0         
  EDCSNJ1059182-1251002   10.988396   -12.850042   25.686   -999.0   24.578   25.416   -999.0   24.864   25.656   -999.0   25.099   0       0       0.36    0.4     0.38   0         
  EDCSNJ1059182-1252411   10.988386   -12.878076   25.858   -999.0   24.89    25.57    -999.0   25.39    25.758   -999.0   25.474   0       0       0.41    0.38    0.82   0         
  EDCSNJ1059182-1250307   10.988395   -12.841855   23.945   -999.0   22.891   23.295   -999.0   22.312   23.166   -999.0   22.206   0       0       0.25    0.03    0.37   0         
  EDCSNJ1059182-1250221   10.988389   -12.839472   25.32    -999.0   23.938   25.244   -999.0   23.749   24.819   -999.0   23.711   0       0       0.6     0.86    0.38   0         
  EDCSNJ1059181-1253524   10.988374   -12.897893   25.286   -999.0   22.913   25.102   -999.0   22.631   25.438   -999.0   22.645   0       0       0.55    0.55    0.89   0         
  EDCSNJ1059181-1254037   10.988363   -12.90103    25.896   -999.0   25.334   25.564   -999.0   25.106   25.177   -999.0   25.34    0       0       0.61    0.46    0.9    0         
  EDCSNJ1059181-1251337   10.988356   -12.859371   24.617   -999.0   23.862   24.244   -999.0   23.476   24.031   -999.0   23.37    0       0       0.95    0.31    0.78   0         
  EDCSNJ1059180-1252500   10.988347   -12.880546   25.742   -999.0   25.244   25.495   -999.0   24.962   25.695   -999.0   24.898   0       0       0.5     0.38    0.9    0         
  EDCSNJ1059181-1249063   10.988366   -12.818426   24.366   -999.0   23.251   24.216   -999.0   23.257   24.222   -999.0   23.41    0       0       0.95    0.5     0.0    0         
  EDCSNJ1059181-1250246   10.98835    -12.840156   25.772   -999.0   24.939   25.152   -999.0   24.526   24.883   -999.0   24.535   0       0       0.5     0.46    0.45   0         
  EDCSNJ1059180-1252186   10.988322   -12.871826   23.665   -999.0   21.608   23.164   -999.0   21.168   23.116   -999.0   21.137   0       0       0.05    0.03    0.92   0         
  EDCSNJ1059180-1253562   10.988323   -12.898951   25.652   -999.0   24.251   25.131   -999.0   23.745   25.047   -999.0   23.537   0       0       0.48    0.25    0.94   0         
  EDCSNJ1059180-1254436   10.988329   -12.912106   25.248   -999.0   23.774   25.082   -999.0   23.591   24.87    -999.0   23.389   0       0       0.6     0.94    0.54   0         
  EDCSNJ1059181-1255452   10.988354   -12.929235   25.864   -999.0   24.721   25.31    -999.0   24.293   24.815   -999.0   24.044   0       0       0.36    0.56    0.49   0         
  EDCSNJ1059179-1251023   10.988314   -12.850649   25.148   -999.0   24.563   24.782   -999.0   24.262   24.403   -999.0   23.82    0       0       0.62    0.68    0.51   0         
  EDCSNJ1059179-1254277   10.988317   -12.907701   23.636   -999.0   21.951   23.43    -999.0   21.71    23.385   -999.0   21.653   0       0       0.97    0.71    0.69   0         
  EDCSNJ1059179-1254015   10.988311   -12.900414   25.634   -999.0   24.608   25.697   -999.0   24.63    25.518   -999.0   24.93    0       0       0.48    0.68    0.96   0         
  EDCSNJ1059179-1251047   10.988308   -12.851306   25.438   -999.0   24.903   24.866   -999.0   24.25    24.416   -999.0   23.946   0       0       0.51    0.47    0.52   0         
  EDCSNJ1059179-1253492   10.988301   -12.896995   27.658   -999.0   24.754   27.294   -999.0   24.929   28.695   -999.0   25.556   0       0       0.35    0.41    0.97   0         
  EDCSNJ1059180-1255026   10.988322   -12.917376   25.531   -999.0   24.305   25.349   -999.0   24.183   25.41    -999.0   24.411   0       0       0.53    0.77    0.47   0         
  EDCSNJ1059180-1255279   10.988323   -12.92442    25.575   -999.0   24.631   25.398   -999.0   24.506   25.252   -999.0   24.998   0       0       0.52    0.52    0.49   0         
  EDCSNJ1059178-1251203   10.988291   -12.855632   23.484   -999.0   22.184   23.151   -999.0   21.896   23.054   -999.0   21.837   0       0       0.97    0.03    0.74   0         
